Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF2MN2CA,2021.03,1822.044,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2021.06,2576.261,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2021.09,2451.26,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2021.12,2221.696,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2022.03,1921.087,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2022.06,2745.071,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2022.09,2811.428,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2022.12,2729.428,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2023.03,2502.522,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2023.06,2922.714,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2023.09,2922.127,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2023.12,2693.05,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2024.03,2569.594,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2024.06,3125.795,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2024.09,2900.098,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2024.12,2956.105,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2025.03,2644.376,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MNCA,2016.06,6073.89,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2016.09,5964.083,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2016.12,6029.319,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2017.03,5704.415,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2017.06,6542.538,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2017.09,6495.401,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2017.12,6760.31,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2018.03,6328.752,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2018.06,7417.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2018.09,7043.296,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2018.12,7450.484,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2019.03,6845.643,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2019.06,7579.85,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
BDCQ.SF2MNCA,2019.09,7535.864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Professional, Scientific, Technical, Administrative and Support Services",Current,Unadjusted,
